city,district,lon,lat
汕头市,潮南,116.423607,23.249798
汕头市,澄海,116.76336,23.46844
汕头市,南澳,117.027105,23.419562
佛山市,佛山,113.122717,23.028762
佛山市,禅城,113.112414,23.019643
佛山市,南海区,113.145577,23.031562
佛山市,顺德,113.281826,22.75851
佛山市,三水,112.899414,23.16504
佛山市,高明,112.882123,22.893855
江门市,江门,113.094942,22.590431
江门市,蓬江,113.07859,22.59677
江门市,江海,113.120601,22.572211
江门市,新会,113.038584,22.520247
江门市,台山,112.793414,22.250713
江门市,开平,112.692262,22.366286
江门市,鹤山,112.961795,22.768104
江门市,恩平,112.314051,22.182956
湛江市,湛江,110.364977,21.274898
湛江市,赤坎,110.361634,21.273365
湛江市,霞山,110.406382,21.194229
湛江市,坡头,110.455632,21.24441
湛江市,麻章,110.329167,21.265997
湛江市,遂溪,110.255321,21.376915
湛江市,徐闻,110.175718,20.326083
湛江市,廉江,110.284961,21.611281
湛江市,雷州,110.088275,20.908523
湛江市,吴川,110.780508,21.428453
茂名市,茂名,110.919229,21.659751
茂名市,茂南,110.920542,21.660425
茂名市,电白,111.007264,21.507219
茂名市,高州,110.853251,21.915153
茂名市,化州,110.63839,21.654953
茂名市,信宜,110.941656,22.352681
肇庆市,肇庆,112.472529,23.051546
肇庆市,端州,112.472329,23.052662
肇庆市,鼎湖,112.565249,23.155822
肇庆市,高要,112.460846,23.027694
肇庆市,广宁,112.440419,23.631486
肇庆市,怀集,112.182466,23.913072
肇庆市,封开,111.502973,23.434731
肇庆市,德庆,111.78156,23.141711
肇庆市,四会,112.695028,23.340324
惠州市,惠州,114.412599,23.079404
惠州市,惠城,114.413978,23.079883
惠州市,惠阳,114.469444,22.78851
惠州市,博罗,114.284254,23.167575
惠州市,惠东,114.723092,22.983036
惠州市,龙门,114.259986,23.723894
梅州市,梅州,116.117582,24.299112
梅州市,梅江,116.12116,24.302593
梅州市,梅县,116.083482,24.267825
梅州市,大埔,116.69552,24.351587
梅州市,丰顺,116.184419,23.752771
梅州市,五华,115.775004,23.925424
梅州市,平远,115.891729,24.569651
梅州市,蕉岭,116.170531,24.653313
梅州市,兴宁,115.731648,24.138077
汕尾市,汕尾,115.364238,22.774485
汕尾市,城区,115.364238,22.774485
汕尾市,海丰,115.337324,22.971042
汕尾市,陆河,115.657565,23.302682
汕尾市,陆丰,115.644203,22.946104
河源市,河源,114.697802,23.746266
河源市,源城,114.696828,23.746255
河源市,紫金,115.184383,23.633744
河源市,龙川,115.256415,24.101174
河源市,连平,114.495952,24.364227
河源市,和平,114.941473,24.44318
河源市,东源,114.742711,23.789093
阳江市,阳江,111.975107,21.859222
阳江市,江城区,111.968909,21.859182
阳江市,阳东,112.011267,21.864728
阳江市,阳西,111.617556,21.75367
阳江市,阳春,111.7905,22.169598
清远市,清远,113.051227,23.685022
清远市,清城,113.048698,23.688976
清远市,清新,113.015203,23.736949
清远市,佛冈,113.534094,23.866739
清远市,阳山,112.634019,24.470286
清远市,连山,112.086555,24.567271
清远市,连南,112.290808,24.719097
清远市,英德,113.405404,24.18612
清远市,连州,112.379271,24.783966
东莞市,东莞,113.746262,23.046237
中山市,中山,113.382391,22.521113
潮州市,潮州,116.632301,23.661701
潮州市,湘桥,116.63365,23.664675
潮州市,潮安,116.67931,23.461012
潮州市,饶平,117.00205,23.668171
揭阳市,揭阳,116.355733,23.543778
揭阳市,榕城,116.357045,23.535524
揭阳市,揭东,116.412947,23.569887
揭阳市,揭西,115.838708,23.4273
揭阳市,惠来,116.295832,23.029834
揭阳市,普宁,116.165082,23.29788
云浮市,云浮,112.044439,22.929801
云浮市,云城,112.04471,22.930827
云浮市,云安,112.005609,23.073152
云浮市,新兴,112.23083,22.703204
云浮市,郁南,111.535921,23.237709
云浮市,罗定,111.578201,22.765415
南宁市,南宁,108.320004,22.82402
南宁市,兴宁区,108.320189,22.819511
南宁市,青秀,108.346113,22.816614
南宁市,江南区,108.310478,22.799593
南宁市,西乡塘,108.306903,22.832779
南宁市,良庆,108.322102,22.75909
南宁市,邕宁,108.484251,22.756598
南宁市,武鸣,108.280717,23.157163
南宁市,隆安,107.688661,23.174763
南宁市,马山,108.172903,23.711758
南宁市,上林,108.603937,23.431769
南宁市,宾阳,108.816735,23.216884
南宁市,横县,109.270987,22.68743
柳州市,柳州,109.411703,24.314617
柳州市,城中区,109.411749,24.312324
柳州市,鱼峰,109.415364,24.303848
柳州市,柳南,109.395936,24.287013
柳州市,柳北,109.406577,24.359145
柳州市,柳江,109.334503,24.257512
柳州市,柳城,109.245812,24.655121
柳州市,鹿寨,109.740805,24.483405
柳州市,融安,109.403621,25.214703
柳州市,融水,109.252744,25.068812
柳州市,三江,109.614846,25.78553
桂林市,桂林,110.299121,25.274215
桂林市,秀峰,110.292445,25.278544
桂林市,叠彩,110.300783,25.301334
桂林市,象山区,110.284882,25.261986
桂林市,七星,110.317577,25.254339
桂林市,雁山,110.305667,25.077646
桂林市,临桂,110.205487,25.246257
桂林市,阳朔,110.494699,24.77534
桂林市,灵川,110.325712,25.408541
桂林市,全州,111.072989,25.929897
桂林市,兴安,110.670783,25.609554
桂林市,永福,109.989208,24.986692
桂林市,灌阳,111.160248,25.489098
桂林市,龙胜,110.009423,25.796428
桂林市,资源,110.642587,26.0342
桂林市,平乐,110.642821,24.632216
桂林市,恭城,110.82952,24.833612
桂林市,荔浦,110.400149,24.497786
梧州市,梧州,111.297604,23.474803
梧州市,万秀,111.315817,23.471318
梧州市,长洲,111.275678,23.4777
梧州市,龙圩,111.246035,23.40996
梧州市,苍梧,111.544008,23.845097
梧州市,藤县,110.931826,23.373963
梧州市,蒙山,110.5226,24.199829
梧州市,岑溪,110.998114,22.918406
北海市,北海,109.119254,21.473343
北海市,海城区,109.107529,21.468443
北海市,银海,109.118707,21.444909
北海市,铁山港,109.450573,21.5928
北海市,合浦,109.200695,21.663554
防城港市,防城港,108.345478,21.614631
防城港市,港口区,108.346281,21.614406
防城港市,防城,108.358426,21.764758
防城港市,上思,107.982139,22.151423
防城港市,东兴,107.97017,21.541172
钦州市,钦州,108.624175,21.967127
钦州市,钦南,108.626629,21.966808
钦州市,钦北,108.44911,22.132761
钦州市,灵山,109.293468,22.418041
钦州市,浦北,109.556341,22.268335
贵港市,贵港,109.602146,23.0936
贵港市,港北,109.59481,23.107677
贵港市,港南,109.604665,23.067516
贵港市,覃塘,109.415697,23.132815
贵港市,平南,110.397485,23.544546
贵港市,桂平,110.074668,23.382473
玉林市,玉林,110.154393,22.63136
玉林市,玉州,110.154912,22.632132
玉林市,福绵,110.054155,22.58163
玉林市,容县,110.552467,22.856435
玉林市,陆川,110.264842,22.321054
玉林市,博白,109.980004,22.271285
玉林市,兴业,109.877768,22.74187
玉林市,北流,110.348052,22.701648
百色市,百色,106.616285,23.897742
百色市,右江,106.615727,23.897675
百色市,田阳,106.904315,23.736079
百色市,田东,107.12426,23.600444
百色市,平果,107.580403,23.320479
百色市,德保,106.618164,23.321464
百色市,那坡,105.833553,23.400785
百色市,凌云,106.56487,24.345643
百色市,乐业,106.559638,24.782204
百色市,田林,106.235047,24.290262
百色市,西林,105.095025,24.492041
百色市,隆林,105.342363,24.774318
百色市,靖西,106.417549,23.134766
贺州市,贺州,111.552056,24.414141
贺州市,八步,111.551991,24.412446
贺州市,平桂,111.524014,24.417148
贺州市,昭平,110.810865,24.172958
贺州市,钟山,111.303629,24.528566
贺州市,富川,111.277228,24.81896
河池市,河池,108.062105,24.695899
河池市,金城江,108.062131,24.695625
河池市,宜州,108.653965,24.492193
河池市,南丹,107.546605,24.983192
河池市,天峨,107.174939,24.985964
河池市,凤山,107.044592,24.544561
河池市,东兰,107.373696,24.509367
河池市,罗城,108.902453,24.779327
河池市,环江,108.258669,24.827628
河池市,巴马,107.253126,24.139538
河池市,都安,108.102761,23.934964
河池市,大化,107.9945,23.739596
来宾市,来宾,109.229772,23.733766
来宾市,兴宾,109.230541,23.732926
来宾市,忻城,108.667361,24.064779
来宾市,象州,109.684555,23.959824
来宾市,武宣,109.66287,23.604162
来宾市,金秀,110.188556,24.134941
来宾市,合山,108.88858,23.81311
崇左市,崇左,107.353926,22.404108
崇左市,江州,107.354443,22.40469
崇左市,扶绥,107.911533,22.635821
崇左市,宁明,107.067616,22.131353
崇左市,龙州,106.857502,22.343716
崇左市,大新,107.200803,22.833369
崇左市,天等,107.142441,23.082484
崇左市,凭祥,106.759038,22.108882
海口市,海口,110.33119,20.031971
海口市,秀英,110.282393,20.008145
海口市,龙华区,110.330373,20.031026
海口市,琼山,110.354722,20.001051
海口市,美兰,110.356566,20.03074
三亚市,三亚,109.508268,18.247872
三亚市,海棠区,109.760778,18.407516
三亚市,吉阳区,109.512081,18.247436
三亚市,天涯区,109.506357,18.24734
三亚市,崖州区,109.174306,18.352192
三沙市,三沙,112.34882,16.831039
三沙市,西沙群岛,111.792944,16.204546
三沙市,南沙群岛,116.749998,11.471888
三沙市,中沙群岛,117.740071,15.112856
儋州市,儋州,109.576782,19.517486
五指山市,五指山,109.516662,18.776921
琼海市,琼海,110.466785,19.246011
文昌市,文昌,110.753975,19.612986
万宁市,万宁,110.388793,18.796216
东方市,东方,108.653789,19.10198
定安县,定安,110.349235,19.684966
屯昌县,屯昌,110.102773,19.362916
澄迈县,澄迈,110.007147,19.737095
临高县,临高,109.687697,19.908293
白沙黎族自治县,白沙,109.452606,19.224584
昌江黎族自治县,昌江,109.053351,19.260968
乐东黎族自治县,乐东,109.175444,18.74758
陵水黎族自治县,陵水,110.037218,18.505006
保亭黎族苗族自治县,保亭,109.70245,18.636371
琼中黎族苗族自治县,琼中,109.839996,19.03557
重庆市,重庆,108.170255,29.291965
重庆市,万州,108.380246,30.807807
重庆市,涪陵,107.394905,29.703652
重庆市,渝中,106.56288,29.556742
重庆市,大渡口,106.48613,29.481002
重庆市,江北,106.532844,29.575352
重庆市,沙坪坝,106.4542,29.541224
重庆市,九龙坡,106.480989,29.523492
重庆市,南岸,106.560813,29.523992
重庆市,北碚,106.437868,29.82543
重庆市,綦江,106.651417,29.028091
重庆市,大足,105.715319,29.700498
重庆市,渝北,106.512851,29.601451
重庆市,巴南,106.519423,29.381919
重庆市,黔江,108.782577,29.527548
重庆市,长寿,107.074854,29.833671
重庆市,江津,106.253156,29.283387
重庆市,合川,106.265554,29.990993
重庆市,永川,105.894714,29.348748
重庆市,南川,107.098153,29.156646
重庆市,璧山,106.231126,29.593581
重庆市,铜梁,106.054948,29.839944
重庆市,潼南,105.841818,30.189554
重庆市,荣昌,105.594061,29.403627
重庆市,开州,108.413317,31.167735
重庆市,梁平,107.800034,30.672168
重庆市,武隆,107.75655,29.32376
重庆市,城口,108.6649,31.946293
重庆市,丰都,107.73248,29.866424
重庆市,垫江,107.348692,30.330012
重庆市,忠县,108.037518,30.291537
重庆市,云阳,108.697698,30.930529
重庆市,奉节,109.465774,31.019967
重庆市,巫山,109.878928,31.074843
重庆市,巫溪,109.628912,31.3966
重庆市,石柱,108.112448,29.99853
重庆市,秀山,108.996043,28.444772
重庆市,酉阳,108.767201,28.839828
重庆市,彭水,108.166551,29.293856
成都市,成都,104.065735,30.659462
成都市,锦江,104.080989,30.657689
成都市,青羊,104.055731,30.667648
成都市,金牛,104.043487,30.692058
成都市,武侯,104.05167,30.630862
成都市,成华,104.103077,30.660275
成都市,龙泉驿,104.269181,30.56065
成都市,青白江,104.25494,30.883438
成都市,新都,104.16022,30.824223
成都市,温江,103.836776,30.697996
成都市,双流,103.922706,30.573243
成都市,郫都,103.887842,30.808752
成都市,金堂,104.415604,30.858417
成都市,大邑,103.522397,30.586602
成都市,蒲江,103.511541,30.194359
成都市,新津,103.812449,30.414284
成都市,都江堰,103.627898,30.99114
成都市,彭州,103.941173,30.985161
成都市,邛崃,103.46143,30.413271
成都市,崇州,103.671049,30.631478
成都市,简阳,104.550339,30.390666
自贡市,自贡,104.773447,29.352765
自贡市,自流井,104.778188,29.343231
自贡市,贡井,104.714372,29.345675
自贡市,大安区,104.783229,29.367136
自贡市,沿滩,104.876417,29.272521
自贡市,荣县,104.423932,29.454851
自贡市,富顺,104.984256,29.181282
攀枝花市,攀枝花,101.716007,26.580446
攀枝花市,东区,101.715134,26.580887
攀枝花市,西区,101.637969,26.596776
攀枝花市,仁和,101.737916,26.497185
攀枝花市,米易,102.109877,26.887474
攀枝花市,盐边,101.851848,26.677619
泸州市,泸州,105.443348,28.889138
泸州市,江阳,105.445131,28.882889
泸州市,纳溪,105.37721,28.77631
泸州市,龙马潭,105.435228,28.897572
泸州市,泸县,105.376335,29.151288
泸州市,合江,105.834098,28.810325
泸州市,叙永,105.437775,28.167919
泸州市,古蔺,105.813359,28.03948
德阳市,德阳,104.398651,31.127991
德阳市,旌阳,104.389648,31.130428
德阳市,罗江,104.507126,31.303281
德阳市,中江,104.677831,31.03681
德阳市,广汉,104.281903,30.97715
德阳市,什邡,104.173653,31.126881
德阳市,绵竹,104.200162,31.343084
绵阳市,绵阳,104.741722,31.46402
绵阳市,涪城,104.740971,31.463557
绵阳市,游仙,104.770006,31.484772
绵阳市,安州,104.560341,31.53894
绵阳市,三台,105.090316,31.090909
绵阳市,盐亭,105.391991,31.22318
绵阳市,梓潼,105.16353,31.635225
绵阳市,北川,104.468069,31.615863
绵阳市,平武,104.530555,32.407588
绵阳市,江油,104.744431,31.776386
广元市,广元,105.829757,32.433668
广元市,利州,105.826194,32.432276
广元市,昭化,105.964121,32.322788
广元市,朝天,105.88917,32.642632
广元市,旺苍,106.290426,32.22833
广元市,青川,105.238847,32.585655
广元市,剑阁,105.527035,32.286517
广元市,苍溪,105.939706,31.732251
遂宁市,遂宁,105.571331,30.513311
遂宁市,船山,105.582215,30.502647
遂宁市,安居,105.459383,30.346121
遂宁市,蓬溪,105.713699,30.774883
遂宁市,射洪,105.381849,30.868752
遂宁市,大英,105.252187,30.581571
内江市,内江,105.066138,29.58708
内江市,市中区,105.065467,29.585265
内江市,东兴区,105.067203,29.600107
内江市,威远,104.668327,29.52686
内江市,资中,104.852463,29.775295
内江市,隆昌,105.288074,29.338162
乐山市,乐山,103.761263,29.582024
乐山市,市中区,103.75539,29.588327
乐山市,沙湾区,103.549961,29.416536
乐山市,五通桥,103.816837,29.406186
乐山市,金口河,103.077831,29.24602
乐山市,犍为,103.944266,29.209782
乐山市,井研,104.06885,29.651645
乐山市,夹江,103.578862,29.741019
乐山市,沐川,103.90211,28.956338
乐山市,峨边,103.262148,29.230271
乐山市,马边,103.546851,28.838933
乐山市,峨眉山,103.492488,29.597478
南充市,南充,106.082974,30.795281
南充市,顺庆,106.084091,30.795572
南充市,高坪,106.108996,30.781809
南充市,嘉陵,106.067027,30.762976
南充市,南部,106.061138,31.349407
南充市,营山,106.564893,31.075907
南充市,蓬安,106.413488,31.027978
南充市,仪陇,106.297083,31.271261
南充市,西充,105.893021,30.994616
南充市,阆中,105.975266,31.580466
眉山市,眉山,103.831788,30.048318
眉山市,东坡,103.831553,30.048128
眉山市,彭山,103.8701,30.192298
眉山市,仁寿,104.147646,29.996721
眉山市,洪雅,103.375006,29.904867
眉山市,丹棱,103.518333,30.012751
眉山市,青神,103.846131,29.831469
宜宾市,宜宾,104.630825,28.760189
宜宾市,翠屏,104.630231,28.760179
宜宾市,南溪,104.981133,28.839806
宜宾市,叙州,104.53944,28.69625
宜宾市,江安,105.068697,28.728102
宜宾市,长宁,104.921116,28.577271
宜宾市,高县,104.519187,28.435676
宜宾市,珙县,104.712268,28.449041
宜宾市,筠连,104.507848,28.162017
宜宾市,兴文,105.236549,28.302988
宜宾市,屏山,104.162617,28.64237
广安市,广安,106.633369,30.456398
广安市,广安区,106.64853,30.47977
广安市,前锋,106.893277,30.4963
广安市,岳池,106.444451,30.533538
广安市,武胜,106.292473,30.344291
广安市,邻水,106.934968,30.334323
广安市,华蓥,106.777882,30.380574
达州市,达州,107.502262,31.209484
达州市,通川,107.501062,31.213522
达州市,达川,107.507926,31.199062
达州市,宣汉,107.722254,31.355025
达州市,开江,107.864135,31.085537
达州市,大竹,107.20742,30.736289
达州市,渠县,106.970746,30.836348
达州市,万源,108.037548,32.06777
雅安市,雅安,103.001033,29.987722
雅安市,雨城,103.003398,29.981831
雅安市,名山,103.112214,30.084718
雅安市,荥经,102.844674,29.795529
雅安市,汉源,102.677145,29.349915
雅安市,石棉,102.35962,29.234063
雅安市,天全,102.763462,30.059955
雅安市,芦山,102.924016,30.152907
雅安市,宝兴,102.813377,30.369026
巴中市,巴中,106.753669,31.858809
巴中市,巴州,106.753671,31.858366
巴中市,恩阳,106.486515,31.816336
巴中市,通江,107.247621,31.91212
巴中市,南江,106.843418,32.353164
巴中市,平昌,107.101937,31.562814
资阳市,资阳,104.641917,30.122211
资阳市,雁江,104.642338,30.121686
资阳市,安岳,105.336764,30.099206
资阳市,乐至,105.031142,30.275619
阿坝藏族羌族自治州,阿坝,102.221374,31.899792
阿坝藏族羌族自治州,马尔康,102.221187,31.899761
阿坝藏族羌族自治州,汶川,103.580675,31.47463
阿坝藏族羌族自治州,理县,103.165486,31.436764
阿坝藏族羌族自治州,茂县,103.850684,31.680407
阿坝藏族羌族自治州,松潘,103.599177,32.63838
阿坝藏族羌族自治州,九寨沟,104.236344,33.262097
阿坝藏族羌族自治州,金川,102.064647,31.476356
阿坝藏族羌族自治州,小金,102.363193,30.999016
阿坝藏族羌族自治州,黑水,102.990805,32.061721
阿坝藏族羌族自治州,壤塘,100.979136,32.264887
阿坝藏族羌族自治州,阿坝县,101.71361,32.908221
阿坝藏族羌族自治州,若尔盖,102.963726,33.575934
阿坝藏族羌族自治州,红原,102.544906,32.793902
甘孜藏族自治州,甘孜,101.963815,30.050663
甘孜藏族自治州,康定,101.964057,30.050738
甘孜藏族自治州,泸定,102.233225,29.912482
甘孜藏族自治州,丹巴,101.886125,30.877083
甘孜藏族自治州,九龙,101.506942,29.001975
甘孜藏族自治州,雅江,101.015735,30.03225
甘孜藏族自治州,道孚,101.123327,30.978767
甘孜藏族自治州,炉霍,100.679495,31.392674
甘孜藏族自治州,甘孜县,99.99921,31.62896
甘孜藏族自治州,新龙,100.312094,30.93896
甘孜藏族自治州,德格,98.57999,31.806729
甘孜藏族自治州,白玉,98.824343,31.208805
甘孜藏族自治州,石渠,98.100887,32.975302
甘孜藏族自治州,色达,100.331657,32.268777
甘孜藏族自治州,理塘,100.269862,29.991807
甘孜藏族自治州,巴塘,99.109037,30.005723
甘孜藏族自治州,乡城,99.799943,28.930855
甘孜藏族自治州,稻城,100.296689,29.037544
甘孜藏族自治州,得荣,99.288036,28.71134
凉山彝族自治州,凉山,102.258746,27.886762
凉山彝族自治州,西昌,102.258758,27.885786
凉山彝族自治州,木里,101.280184,27.926859
凉山彝族自治州,盐源,101.508909,27.423415
凉山彝族自治州,德昌,102.178845,27.403827
凉山彝族自治州,会理,102.249548,26.658702
凉山彝族自治州,会东,102.578985,26.630713
凉山彝族自治州,宁南,102.757374,27.065205
凉山彝族自治州,普格,102.541082,27.376828
凉山彝族自治州,布拖,102.808801,27.709062
凉山彝族自治州,金阳,103.248704,27.695916
凉山彝族自治州,昭觉,102.843991,28.010554
凉山彝族自治州,喜德,102.412342,28.305486
凉山彝族自治州,冕宁,102.170046,28.550844
凉山彝族自治州,越西,102.508875,28.639632
凉山彝族自治州,甘洛,102.775924,28.977094
凉山彝族自治州,美姑,103.132007,28.327946
凉山彝族自治州,雷波,103.571584,28.262946
贵阳市,贵阳,106.713478,26.578343
贵阳市,南明,106.715963,26.573743
贵阳市,云岩,106.713397,26.58301
贵阳市,花溪,106.670791,26.410464
贵阳市,乌当,106.762123,26.630928
贵阳市,白云区,106.633037,26.676849
贵阳市,观山湖,106.626323,26.646358
贵阳市,开阳,106.969438,27.056793
贵阳市,息烽,106.737693,27.092665
贵阳市,修文,106.599218,26.840672
贵阳市,清镇,106.470278,26.551289
六盘水市,六盘水,104.846743,26.584643
六盘水市,钟山区,104.846244,26.584805
六盘水市,六枝,105.474235,26.210662
六盘水市,水城,104.95685,26.540478
六盘水市,盘州,104.468367,25.706966
遵义市,遵义,106.937265,27.706626
遵义市,红花岗,106.943784,27.694395
遵义市,汇川,106.937265,27.706626
遵义市,播州,106.831668,27.535288
遵义市,桐梓,106.826591,28.131559
遵义市,绥阳,107.191024,27.951342
遵义市,正安,107.441872,28.550337
遵义市,道真,107.605342,28.880088
遵义市,务川,107.887857,28.521567
遵义市,凤冈,107.722021,27.960858
遵义市,湄潭,107.485723,27.765839
遵义市,余庆,107.892566,27.221552
遵义市,习水,106.200954,28.327826
遵义市,赤水,105.698116,28.587057
遵义市,仁怀,106.412476,27.803377
安顺市,安顺,105.932188,26.245544
安顺市,西秀,105.946169,26.248323
安顺市,平坝,106.259942,26.40608
安顺市,普定,105.745609,26.305794
安顺市,镇宁,105.768656,26.056096
安顺市,关岭,105.618454,25.944248
安顺市,紫云,106.084515,25.751567
毕节市,毕节,105.28501,27.301693
毕节市,七星关,105.284852,27.302085
毕节市,大方,105.609254,27.143521
毕节市,黔西,106.038299,27.024923
毕节市,金沙,106.222103,27.459693
毕节市,织金,105.768997,26.668497
毕节市,纳雍,105.375322,26.769875
毕节市,威宁,104.286523,26.859099
毕节市,赫章,104.726438,27.119243
铜仁市,铜仁,109.191555,27.718346
铜仁市,碧江,109.192117,27.718745
铜仁市,万山,109.21199,27.51903
铜仁市,江口,108.848427,27.691904
铜仁市,玉屏,108.917882,27.238024
铜仁市,石阡,108.229854,27.519386
铜仁市,思南,108.255827,27.941331
铜仁市,印江,108.405517,27.997976
铜仁市,德江,108.117317,28.26094
铜仁市,沿河,108.495746,28.560487
铜仁市,松桃,109.202627,28.165419
黔西南布依族苗族自治州,黔西南,104.897971,25.08812
黔西南布依族苗族自治州,兴义,104.897982,25.088599
黔西南布依族苗族自治州,兴仁,105.192778,25.431378
黔西南布依族苗族自治州,普安,104.955347,25.786404
黔西南布依族苗族自治州,晴隆,105.218773,25.832881
黔西南布依族苗族自治州,贞丰,105.650133,25.385752
黔西南布依族苗族自治州,望谟,106.091563,25.166667
黔西南布依族苗族自治州,册亨,105.81241,24.983338
黔西南布依族苗族自治州,安龙,105.471498,25.108959
黔东南苗族侗族自治州,黔东南,107.977488,26.583352
黔东南苗族侗族自治州,凯里,107.977541,26.582964
黔东南苗族侗族自治州,黄平,107.901337,26.896973
黔东南苗族侗族自治州,施秉,108.12678,27.034657
黔东南苗族侗族自治州,三穗,108.681121,26.959884
黔东南苗族侗族自治州,镇远,108.423656,27.050233
黔东南苗族侗族自治州,岑巩,108.816459,27.173244
黔东南苗族侗族自治州,天柱,109.212798,26.909684
黔东南苗族侗族自治州,锦屏,109.20252,26.680625
黔东南苗族侗族自治州,剑河,108.440499,26.727349
黔东南苗族侗族自治州,台江,108.314637,26.669138
黔东南苗族侗族自治州,黎平,109.136504,26.230636
黔东南苗族侗族自治州,榕江,108.521026,25.931085
黔东南苗族侗族自治州,从江,108.912648,25.747058
黔东南苗族侗族自治州,雷山,108.079613,26.381027
黔东南苗族侗族自治州,麻江,107.593172,26.494803
黔东南苗族侗族自治州,丹寨,107.794808,26.199497
黔南布依族苗族自治州,黔南,107.517156,26.258219
黔南布依族苗族自治州,都匀,107.517021,26.258205
黔南布依族苗族自治州,福泉,107.513508,26.702508
黔南布依族苗族自治州,荔波,107.8838,25.412239
黔南布依族苗族自治州,贵定,107.233588,26.580807
黔南布依族苗族自治州,瓮安,107.478417,27.066339
黔南布依族苗族自治州,独山,107.542757,25.826283
黔南布依族苗族自治州,平塘,107.32405,25.831803
黔南布依族苗族自治州,罗甸,106.750006,25.429894
黔南布依族苗族自治州,长顺,106.447376,26.022116
黔南布依族苗族自治州,龙里,106.977733,26.448809
黔南布依族苗族自治州,惠水,106.657848,26.128637
黔南布依族苗族自治州,三都,107.87747,25.985183
昆明市,昆明,102.712251,25.040609
昆明市,五华区,102.704412,25.042165
昆明市,盘龙,102.729044,25.070239
昆明市,官渡,102.723437,25.021211
昆明市,西山,102.705904,25.02436
昆明市,东川,103.182,26.08349
昆明市,呈贡,102.801382,24.889275
昆明市,晋宁,102.594987,24.666944
昆明市,富民,102.497888,25.219667
昆明市,宜良,103.145989,24.918215
昆明市,石林,103.271962,24.754545
昆明市,嵩明,103.038777,25.335087
昆明市,禄劝,102.46905,25.556533
昆明市,寻甸,103.257588,25.559474
昆明市,安宁,102.485544,24.921785
曲靖市,曲靖,103.797851,25.501557
曲靖市,麒麟,103.798054,25.501269
曲靖市,沾益,103.819262,25.600878
曲靖市,马龙,103.578755,25.429451
曲靖市,陆良,103.655233,25.022878
曲靖市,师宗,103.993808,24.825681
曲靖市,罗平,104.309263,24.885708
曲靖市,富源,104.25692,25.67064
曲靖市,会泽,103.300041,26.412861
曲靖市,宣威,104.09554,26.227777
玉溪市,玉溪,102.543907,24.350461
玉溪市,红塔,102.543468,24.350753
玉溪市,江川,102.749839,24.291006
玉溪市,澄江,102.916652,24.669679
玉溪市,通海,102.760039,24.112205
玉溪市,华宁,102.928982,24.189807
玉溪市,易门,102.16211,24.669598
玉溪市,峨山,102.404358,24.173256
玉溪市,新平,101.990903,24.0664
玉溪市,元江,101.999658,23.597618
保山市,保山,99.167133,25.111802
保山市,隆阳,99.165825,25.112144
保山市,施甸,99.183758,24.730847
保山市,龙陵,98.693567,24.591912
保山市,昌宁,99.612344,24.823662
保山市,腾冲,98.497292,25.01757
昭通市,昭通,103.717216,27.336999
昭通市,昭阳,103.717267,27.336636
昭通市,鲁甸,103.549333,27.191637
昭通市,巧家,102.929284,26.9117
昭通市,盐津,104.23506,28.106923
昭通市,大关,103.891608,27.747114
昭通市,永善,103.63732,28.231526
昭通市,绥江,103.961095,28.599953
昭通市,镇雄,104.873055,27.436267
昭通市,彝良,104.048492,27.627425
昭通市,威信,105.04869,27.843381
昭通市,水富,104.415376,28.629688
丽江市,丽江,100.233026,26.872108
丽江市,古城区,100.234412,26.872229
丽江市,玉龙,100.238312,26.830593
丽江市,永胜,100.750901,26.685623
丽江市,华坪,101.267796,26.628834
丽江市,宁蒗,100.852427,27.281109
普洱市,普洱,100.972344,22.777321
普洱市,思茅,100.973227,22.776595
普洱市,宁洱,101.04524,23.062507
普洱市,墨江,101.687606,23.428165
普洱市,景东,100.840011,24.448523
普洱市,景谷,100.701425,23.500278
普洱市,镇沅,101.108512,24.005712
普洱市,江城,101.859144,22.58336
普洱市,孟连,99.585406,22.325924
普洱市,澜沧,99.931201,22.553083
普洱市,西盟,99.594372,22.644423
临沧市,临沧,100.08697,23.886567
临沧市,临翔,100.086486,23.886562
临沧市,凤庆,99.91871,24.592738
临沧市,云县,100.125637,24.439026
临沧市,永德,99.253679,24.028159
临沧市,镇康,98.82743,23.761415
临沧市,双江,99.824419,23.477476
临沧市,耿马,99.402495,23.534579
临沧市,沧源,99.2474,23.146887
楚雄彝族自治州,楚雄,101.546046,25.041988
楚雄彝族自治州,楚雄市,101.546046,25.041988
楚雄彝族自治州,双柏,101.63824,24.685094
楚雄彝族自治州,牟定,101.543044,25.312111
楚雄彝族自治州,南华,101.274991,25.192408
楚雄彝族自治州,姚安,101.238399,25.505403
楚雄彝族自治州,大姚,101.323602,25.722348
楚雄彝族自治州,永仁,101.671175,26.056316
楚雄彝族自治州,元谋,101.870837,25.703313
楚雄彝族自治州,武定,102.406785,25.5301
楚雄彝族自治州,禄丰,102.075694,25.14327
红河哈尼族彝族自治州,红河,103.384182,23.366775
红河哈尼族彝族自治州,个旧,103.154752,23.360383
红河哈尼族彝族自治州,开远,103.258679,23.713832
红河哈尼族彝族自治州,蒙自,103.385005,23.366843
红河哈尼族彝族自治州,弥勒,103.436988,24.40837
红河哈尼族彝族自治州,屏边,103.687229,22.987013
红河哈尼族彝族自治州,建水,102.820493,23.618387
